"0", "1", "2", "3", "4"
"3590158512","3590158591","SI","SVN","SLOVENIA"
"3590158592","3590159359","CS","SCG","SERBIA AND MONTENEGRO"
"3590159360","3590160383","SI","SVN","SLOVENIA"
"3590160384","3590176767","GB","GBR","UNITED KINGDOM"
"3590176768","3590193151","HU","HUN","HUNGARY"
"3590193152","3590201343","IT","ITA","ITALY"
"3590201344","3590209535","DE","DEU","GERMANY"
"3590209536","3590225919","ES","ESP","SPAIN"
"3590225920","3590234111","TR","TUR","TURKEY"
"3590234112","3590242303","GB","GBR","UNITED KINGDOM"
"3590242304","3590244351","US","USA","UNITED STATES"
"3590244352","3590244415","FR","FRA","FRANCE"
"3590244416","3590244863","DE","DEU","GERMANY"
"3590244864","3590245119","GR","GRC","GREECE"
"3590245120","3590245135","BE","BEL","BELGIUM"
"3590245136","3590245151","DE","DEU","GERMANY"
"3590245152","3590245183","BE","BEL","BELGIUM"
"3590245184","3590245215","FR","FRA","FRANCE"
"3590245216","3590245279","BE","BEL","BELGIUM"
"3590245280","3590245311","DE","DEU","GERMANY"
"3590245312","3590245375","BE","BEL","BELGIUM"
"3590245376","3590245487","FR","FRA","FRANCE"
"3590245488","3590245567","DE","DEU","GERMANY"
"3590245568","3590245631","US","USA","UNITED STATES"
"3590245632","3590245887","FR","FRA","FRANCE"
"3590245888","3590245983","US","USA","UNITED STATES"
"3590245984","3590246015","FR","FRA","FRANCE"
"3590246016","3590246143","ES","ESP","SPAIN"
"3590246144","3590246175","FR","FRA","FRANCE"
"3590246176","3590246207","AU","AUS","AUSTRALIA"
"3590246208","3590246271","FR","FRA","FRANCE"
"3590246272","3590246303","DE","DEU","GERMANY"
"3590246304","3590246399","FR","FRA","FRANCE"
"3590246400","3590246911","US","USA","UNITED STATES"
"3590246912","3590247039","DE","DEU","GERMANY"
"3590247040","3590247055","IT","ITA","ITALY"
"3590247056","3590247167","DE","DEU","GERMANY"
"3590247168","3590247231","US","USA","UNITED STATES"
"3590247232","3590247295","IT","ITA","ITALY"
"3590247296","3590247423","US","USA","UNITED STATES"
"3590247424","3590247487","IT","ITA","ITALY"
"3590247488","3590247551","US","USA","UNITED STATES"
"3590247552","3590247679","IT","ITA","ITALY"
"3590247680","3590247687","GB","GBR","UNITED KINGDOM"
"3590247688","3590247935","DE","DEU","GERMANY"
"3590247936","3590248191","ES","ESP","SPAIN"
"3590248192","3590248447","DE","DEU","GERMANY"
"3590248448","3590248959","US","USA","UNITED STATES"
"3590248960","3590249471","ES","ESP","SPAIN"
"3590249472","3590249727","IE","IRL","IRELAND"
"3590249728","3590249983","IR","IRN","ISLAMIC REPUBLIC OF IRAN"
"3590249984","3590250495","GR","GRC","GREECE"
"3590250496","3590250751","IE","IRL","IRELAND"
"3590250752","3590251007","GR","GRC","GREECE"
"3590251008","3590251263","ES","ESP","SPAIN"
"3590251264","3590251519","DE","DEU","GERMANY"
"3590251520","3590251551","ES","ESP","SPAIN"
"3590251552","3590251583","DE","DEU","GERMANY"
"3590251584","3590251647","US","USA","UNITED STATES"
"3590251648","3590251775","DE","DEU","GERMANY"
"3590251776","3590251839","US","USA","UNITED STATES"
"3590251840","3590251903","ES","ESP","SPAIN"
"3590251904","3590251967","US","USA","UNITED STATES"
"3590251968","3590252543","ES","ESP","SPAIN"
"3590252544","3590253055","MU","MUS","MAURITIUS"
"3590253056","3590253087","US","USA","UNITED STATES"
"3590253088","3590253311","DE","DEU","GERMANY"
"3590253312","3590253343","US","USA","UNITED STATES"
"3590253344","3590253359","BE","BEL","BELGIUM"
"3590253360","3590253375","DE","DEU","GERMANY"
"3590253376","3590253407","US","USA","UNITED STATES"
"3590253408","3590253567","DE","DEU","GERMANY"
"3590253568","3590254079","MU","MUS","MAURITIUS"
"3590254080","3590254111","DE","DEU","GERMANY"
"3590254112","3590254127","IL","ISR","ISRAEL"
"3590254128","3590254135","NL","NLD","NETHERLANDS"
"3590254136","3590254143","GB","GBR","UNITED KINGDOM"
"3590254144","3590254207","US","USA","UNITED STATES"
"3590254208","3590254303","DE","DEU","GERMANY"
"3590254304","3590254335","US","USA","UNITED STATES"
"3590254336","3590254591","DE","DEU","GERMANY"
"3590254592","3590254879","ES","ESP","SPAIN"
"3590254880","3590254911","US","USA","UNITED STATES"
"3590254912","3590254975","ES","ESP","SPAIN"
"3590254976","3590255047","DE","DEU","GERMANY"
"3590255048","3590255071","ES","ESP","SPAIN"
"3590255072","3590255103","US","USA","UNITED STATES"
"3590255104","3590255359","ES","ESP","SPAIN"
"3590255360","3590255615","DE","DEU","GERMANY"
"3590255616","3590255647","US","USA","UNITED STATES"
"3590255648","3590255871","DE","DEU","GERMANY"
"3590255872","3590255903","US","USA","UNITED STATES"
"3590255904","3590255935","DE","DEU","GERMANY"
"3590255936","3590255999","US","USA","UNITED STATES"
"3590256000","3590256127","DE","DEU","GERMANY"
"3590256128","3590256159","US","USA","UNITED STATES"
"3590256160","3590256639","DE","DEU","GERMANY"
"3590256640","3590256703","US","USA","UNITED STATES"
"3590256704","3590256735","DE","DEU","GERMANY"
"3590256736","3590256895","BE","BEL","BELGIUM"
"3590256896","3590257407","FR","FRA","FRANCE"
"3590257408","3590258431","DE","DEU","GERMANY"
"3590258432","3590258463","GB","GBR","UNITED KINGDOM"
"3590258464","3590258495","US","USA","UNITED STATES"
"3590258496","3590258687","DE","DEU","GERMANY"
"3590258688","3590291455","IT","ITA","ITALY"
"3590299648","3590307839","FI","FIN","FINLAND"
"3590307840","3590307903","CG","COG","CONGO"
"3590307904","3590307935","UA","UKR","UKRAINE"
"3590307936","3590307951","GB","GBR","UNITED KINGDOM"
"3590307952","3590307967","NG","NGA","NIGERIA"
"3590307968","3590307999","CD","COD","THE DEMOCRATIC REPUBLIC OF THE CONGO"
"3590308000","3590308031","GB","GBR","UNITED KINGDOM"
"3590308032","3590308047","UG","UGA","UGANDA"
"3590308048","3590308055","NG","NGA","NIGERIA"
"3590308056","3590308063","GB","GBR","UNITED KINGDOM"
"3590308064","3590308071","ZM","ZMB","ZAMBIA"
"3590308072","3590308079","SZ","SWZ","SWAZILAND"
"3590308080","3590308095","GB","GBR","UNITED KINGDOM"
"3590308096","3590308351","MZ","MOZ","MOZAMBIQUE"
"3590308352","3590308607","CG","COG","CONGO"
"3590308608","3590308735","NG","NGA","NIGERIA"
"3590308736","3590308767","GB","GBR","UNITED KINGDOM"
"3590308768","3590308775","RW","RWA","RWANDA"
"3590308776","3590308783","ZA","ZAF","SOUTH AFRICA"
"3590308784","3590308799","ZW","ZWE","ZIMBABWE"
"3590308800","3590308831","GB","GBR","UNITED KINGDOM"
"3590308832","3590308839","CG","COG","CONGO"
"3590308840","3590308911","NG","NGA","NIGERIA"
"3590308912","3590308951","GB","GBR","UNITED KINGDOM"
"3590308952","3590308959","GH","GHA","GHANA"
"3590308960","3590308991","GB","GBR","UNITED KINGDOM"
"3590308992","3590308999","ZM","ZMB","ZAMBIA"
"3590309000","3590309007","UG","UGA","UGANDA"
"3590309008","3590309023","GB","GBR","UNITED KINGDOM"
"3590309024","3590309055","ZW","ZWE","ZIMBABWE"
"3590309056","3590309071","GB","GBR","UNITED KINGDOM"
"3590309072","3590309079","NG","NGA","NIGERIA"
"3590309080","3590309087","GH","GHA","GHANA"
"3590309088","3590309103","GB","GBR","UNITED KINGDOM"
"3590309104","3590309111","ZW","ZWE","ZIMBABWE"
"3590309112","3590309183","GB","GBR","UNITED KINGDOM"
"3590309184","3590309187","NG","NGA","NIGERIA"
"3590309188","3590309355","GB","GBR","UNITED KINGDOM"
"3590309356","3590309359","GH","GHA","GHANA"
"3590309360","3590309503","GB","GBR","UNITED KINGDOM"
"3590309504","3590309511","NG","NGA","NIGERIA"
"3590309512","3590309519","AO","AGO","ANGOLA"
"3590309520","3590309527","NG","NGA","NIGERIA"
"3590309528","3590309535","CM","CMR","CAMEROON"
"3590309536","3590309543","SO","SOM","SOMALIA"
"3590309544","3590309551","AM","ARM","ARMENIA"
"3590309552","3590309559","NG","NGA","NIGERIA"
"3590309560","3590309567","GB","GBR","UNITED KINGDOM"
"3590309568","3590309575","NG","NGA","NIGERIA"
"3590309576","3590309583","AO","AGO","ANGOLA"
"3590309584","3590309591","ZW","ZWE","ZIMBABWE"
"3590309592","3590309607","SO","SOM","SOMALIA"
"3590309608","3590309615","GB","GBR","UNITED KINGDOM"
"3590309616","3590309623","UG","UGA","UGANDA"
"3590309624","3590309631","SO","SOM","SOMALIA"
"3590309632","3590309887","NG","NGA","NIGERIA"
"3590309888","3590310143","MW","MWI","MALAWI"
"3590310144","3590310399","NG","NGA","NIGERIA"
"3590310400","3590310655","UA","UKR","UKRAINE"
"3590310656","3590310911","CD","COD","THE DEMOCRATIC REPUBLIC OF THE CONGO"
"3590310912","3590311423","NG","NGA","NIGERIA"
"3590311424","3590311679","GB","GBR","UNITED KINGDOM"
"3590311680","3590311935","YT","MYT","MAYOTTE"
"3590311936","3590312703","MW","MWI","MALAWI"
"3590312704","3590312815","GB","GBR","UNITED KINGDOM"
"3590312816","3590312823","MW","MWI","MALAWI"
"3590312824","3590312831","GB","GBR","UNITED KINGDOM"
"3590312832","3590312895","NG","NGA","NIGERIA"
"3590312896","3590312903","ZA","ZAF","SOUTH AFRICA"
"3590312904","3590312911","GB","GBR","UNITED KINGDOM"
"3590312912","3590312927","NG","NGA","NIGERIA"
"3590312928","3590312943","UG","UGA","UGANDA"
"3590312944","3590312951","NG","NGA","NIGERIA"
"3590312952","3590314639","GB","GBR","UNITED KINGDOM"
"3590314640","3590314655","GH","GHA","GHANA"
"3590314656","3590314671","GB","GBR","UNITED KINGDOM"
"3590314672","3590314679","UG","UGA","UGANDA"
"3590314680","3590314687","SO","SOM","SOMALIA"
"3590314688","3590314703","NG","NGA","NIGERIA"
"3590314704","3590314735","GB","GBR","UNITED KINGDOM"
"3590314736","3590314751","NG","NGA","NIGERIA"
"3590314752","3590314759","GB","GBR","UNITED KINGDOM"
"3590314760","3590314767","ZM","ZMB","ZAMBIA"
"3590314768","3590314783","NG","NGA","NIGERIA"
"3590314784","3590314799","MZ","MOZ","MOZAMBIQUE"
"3590314800","3590314807","NG","NGA","NIGERIA"
"3590314808","3590314815","GB","GBR","UNITED KINGDOM"
"3590314816","3590314847","NG","NGA","NIGERIA"
"3590314848","3590314895","GB","GBR","UNITED KINGDOM"
"3590314896","3590314903","NG","NGA","NIGERIA"
"3590314904","3590314911","GB","GBR","UNITED KINGDOM"
"3590314912","3590314927","GH","GHA","GHANA"
"3590314928","3590314943","NG","NGA","NIGERIA"
"3590314944","3590314959","GB","GBR","UNITED KINGDOM"
"3590314960","3590314967","NG","NGA","NIGERIA"
"3590314968","3590314973","YT","MYT","MAYOTTE"
"3590314974","3590315007","GB","GBR","UNITED KINGDOM"
"3590315008","3590316031","ZW","ZWE","ZIMBABWE"
"3590316032","3590316047","CI","CIV","COTE D'IVOIRE"
"3590316048","3590316055","GH","GHA","GHANA"
"3590316056","3590316063","LB","LBN","LEBANON"
"3590316064","3590316071","NG","NGA","NIGERIA"
"3590316072","3590316079","BJ","BEN","BENIN"
"3590316080","3590316087","GB","GBR","UNITED KINGDOM"
"3590316088","3590316095","IQ","IRQ","IRAQ"
"3590316096","3590316127","AO","AGO","ANGOLA"
"3590316128","3590316151","NG","NGA","NIGERIA"
"3590316152","3590316159","GR","GRC","GREECE"
"3590316160","3590316543","LB","LBN","LEBANON"
"3590316544","3590316559","GB","GBR","UNITED KINGDOM"
"3590316560","3590316567","IQ","IRQ","IRAQ"
"3590316568","3590316575","CM","CMR","CAMEROON"
"3590316576","3590316591","GB","GBR","UNITED KINGDOM"
"3590316592","3590316599","IQ","IRQ","IRAQ"
"3590316600","3590316607","GB","GBR","UNITED KINGDOM"
"3590316608","3590316615","IQ","IRQ","IRAQ"
"3590316616","3590316623","GR","GRC","GREECE"
"3590316624","3590316631","LB","LBN","LEBANON"
"3590316632","3590316639","NE","NER","NIGER"
"3590316640","3590316647","GB","GBR","UNITED KINGDOM"
"3590316648","3590316655","LB","LBN","LEBANON"
"3590316656","3590316663","IQ","IRQ","IRAQ"
"3590316664","3590316671","NE","NER","NIGER"
"3590316672","3590316679","IQ","IRQ","IRAQ"
"3590316680","3590316687","CI","CIV","COTE D'IVOIRE"
"3590316688","3590316695","IQ","IRQ","IRAQ"
"3590316696","3590316703","NG","NGA","NIGERIA"
"3590316704","3590316719","GB","GBR","UNITED KINGDOM"
"3590316720","3590316727","IQ","IRQ","IRAQ"
"3590316728","3590316735","LB","LBN","LEBANON"
"3590316736","3590316751","GR","GRC","GREECE"
"3590316752","3590316767","LB","LBN","LEBANON"
"3590316768","3590316783","GE","GEO","GEORGIA"
"3590316784","3590316791","GB","GBR","UNITED KINGDOM"
"3590316792","3590316799","CI","CIV","COTE D'IVOIRE"
"3590316800","3590317055","CS","SCG","SERBIA AND MONTENEGRO"
"3590317056","3590317079","US","USA","UNITED STATES"
"3590317080","3590317311","UA","UKR","UKRAINE"
"3590317312","3590317567","IQ","IRQ","IRAQ"
"3590317568","3590317631","GB","GBR","UNITED KINGDOM"
"3590317632","3590318063","UA","UKR","UKRAINE"
"3590318064","3590318079","GB","GBR","UNITED KINGDOM"
"3590318080","3590319103","UA","UKR","UKRAINE"
"3590319104","3590319165","AE","ARE","UNITED ARAB EMIRATES"
"3590319166","3590319167","GB","GBR","UNITED KINGDOM"
"3590319168","3590319359","AE","ARE","UNITED ARAB EMIRATES"
"3590319360","3590319375","US","USA","UNITED STATES"
"3590319376","3590319391","AE","ARE","UNITED ARAB EMIRATES"
"3590319392","3590319423","US","USA","UNITED STATES"
"3590319424","3590320112","AE","ARE","UNITED ARAB EMIRATES"
"3590320113","3590320127","GB","GBR","UNITED KINGDOM"
"3590320128","3590320191","GH","GHA","GHANA"
"3590320192","3590320199","LB","LBN","LEBANON"
"3590320200","3590320207","BF","BFA","BURKINA FASO"
"3590320208","3590320231","GB","GBR","UNITED KINGDOM"
"3590320232","3590320239","IQ","IRQ","IRAQ"
"3590320240","3590320247","GB","GBR","UNITED KINGDOM"
"3590320248","3590320255","LB","LBN","LEBANON"
"3590320256","3590320383","IQ","IRQ","IRAQ"
"3590320384","3590320639","CM","CMR","CAMEROON"
"3590320640","3590321151","GB","GBR","UNITED KINGDOM"
"3590321152","3590321727","IQ","IRQ","IRAQ"
"3590321728","3590321919","GB","GBR","UNITED KINGDOM"
"3590321920","3590321927","AM","ARM","ARMENIA"
"3590321928","3590321935","IQ","IRQ","IRAQ"
"3590321936","3590321943","LY","LBY","LIBYAN ARAB JAMAHIRIYA"
"3590321944","3590321951","NG","NGA","NIGERIA"
"3590321952","3590321959","IQ","IRQ","IRAQ"
"3590321960","3590321967","GB","GBR","UNITED KINGDOM"
"3590321968","3590321983","TR","TUR","TURKEY"
"3590321984","3590321991","NG","NGA","NIGERIA"
"3590321992","3590321999","CI","CIV","COTE D'IVOIRE"
"3590322000","3590322007","IQ","IRQ","IRAQ"
"3590322008","3590322015","CI","CIV","COTE D'IVOIRE"
"3590322016","3590322023","GB","GBR","UNITED KINGDOM"
"3590322024","3590322031","AO","AGO","ANGOLA"
"3590322032","3590322047","GB","GBR","UNITED KINGDOM"
"3590322048","3590322055","IQ","IRQ","IRAQ"
"3590322056","3590322063","NE","NER","NIGER"
"3590322064","3590322071","GB","GBR","UNITED KINGDOM"
"3590322072","3590322079","IQ","IRQ","IRAQ"
"3590322080","3590322095","GB","GBR","UNITED KINGDOM"
"3590322096","3590322103","IQ","IRQ","IRAQ"
"3590322104","3590322111","GB","GBR","UNITED KINGDOM"
"3590322112","3590322119","BJ","BEN","BENIN"
"3590322120","3590322127","NG","NGA","NIGERIA"
"3590322128","3590322135","GH","GHA","GHANA"
"3590322136","3590322151","GB","GBR","UNITED KINGDOM"
"3590322152","3590322159","NG","NGA","NIGERIA"
"3590322160","3590322167","GB","GBR","UNITED KINGDOM"
"3590322168","3590322175","IQ","IRQ","IRAQ"
"3590322176","3590322303","NG","NGA","NIGERIA"
"3590322304","3590322375","IQ","IRQ","IRAQ"
"3590322376","3590322391","LB","LBN","LEBANON"
"3590322392","3590322399","GB","GBR","UNITED KINGDOM"
"3590322400","3590322415","AO","AGO","ANGOLA"
"3590322416","3590322423","LR","LBR","LIBERIA"
"3590322424","3590322431","NG","NGA","NIGERIA"
"3590322432","3590322687","LB","LBN","LEBANON"
"3590322688","3590323199","IQ","IRQ","IRAQ"
"3590323200","3590323711","MW","MWI","MALAWI"
"3590323712","3590323775","GB","GBR","UNITED KINGDOM"
"3590323776","3590323840","AO","AGO","ANGOLA"
"3590323841","3590323903","GB","GBR","UNITED KINGDOM"
"3590323904","3590323911","CD","COD","THE DEMOCRATIC REPUBLIC OF THE CONGO"
"3590323912","3590323919","NG","NGA","NIGERIA"
"3590323920","3590323967","GB","GBR","UNITED KINGDOM"
"3590323968","3590324223","ZM","ZMB","ZAMBIA"
"3590324224","3623890943","US","USA","UNITED STATES"
"3623890944","3623891199","ZA","ZAF","SOUTH AFRICA"
"3623891200","3623891455","US","USA","UNITED STATES"
"3623891456","3623891711","ZA","ZAF","SOUTH AFRICA"
"3623891712","3623891967","US","USA","UNITED STATES"
"3623891968","3623892479","ZA","ZAF","SOUTH AFRICA"
"3623892480","3624054783","US","USA","UNITED STATES"
"3624054784","3624056831","ZA","ZAF","SOUTH AFRICA"
"3624056832","3624181759","US","USA","UNITED STATES"
"3624181760","3624182783","ZA","ZAF","SOUTH AFRICA"
"3624182784","3624206335","US","USA","UNITED STATES"
"3624206336","3624208383","ZA","ZAF","SOUTH AFRICA"
"3624208384","3624255487","US","USA","UNITED STATES"
"3624255488","3624257535","ZA","ZAF","SOUTH AFRICA"
"3624257536","3624271871","US","USA","UNITED STATES"
"3624271872","3624278015","CA","CAN","CANADA"
"3624278016","3624279039","TZ","TZA","UNITED REPUBLIC OF TANZANIA"
"3624279040","3624292351","CA","CAN","CANADA"
"3624292352","3624292607","GP","GLP","GUADELOUPE"
"3624292608","3624297471","CA","CAN","CANADA"
"3624297472","3624298495","CO","COL","COLOMBIA"
"3624298496","3624299519","PH","PHL","PHILIPPINES"
"3624299520","3624304639","CA","CAN","CANADA"
"3624304640","3624321023","US","USA","UNITED STATES"
"3624321024","3624323071","CA","CAN","CANADA"
"3624324096","3624324607","CA","CAN","CANADA"
"3624325120","3624329215","US","USA","UNITED STATES"
"3624337408","3624353791","US","USA","UNITED STATES"
"3624357888","3624366079","US","USA","UNITED STATES"
"3624385792","3624386047","US","USA","UNITED STATES"
"3624386560","3624394751","CA","CAN","CANADA"
"3624394752","3624427519","US","USA","UNITED STATES"
"3624435712","3624452095","CA","CAN","CANADA"
"3624452096","3624474879","US","USA","UNITED STATES"
"3624474880","3624475391","CA","CAN","CANADA"
"3624475392","3624480767","US","USA","UNITED STATES"
"3624480768","3624484863","CA","CAN","CANADA"
"3624484864","3624513535","US","USA","UNITED STATES"
"3624517632","3624521727","US","USA","UNITED STATES"
"3624529920","3624534015","CA","CAN","CANADA"
"3624534016","3624542207","US","USA","UNITED STATES"
"3624554496","3624566783","US","USA","UNITED STATES"
"3624570880","3624574975","US","USA","UNITED STATES"
"3624583168","3624587263","US","USA","UNITED STATES"
"3624591360","3624595455","US","USA","UNITED STATES"
"3624599552","3624710143","US","USA","UNITED STATES"
"3624714240","3624730623","US","USA","UNITED STATES"
"3624796160","3624812543","US","USA","UNITED STATES"
"3624820736","3624824831","US","USA","UNITED STATES"
"3624845312","3624849407","AU","AUS","AUSTRALIA"
"3624853504","3624903167","US","USA","UNITED STATES"
"3624903168","3624903423","CA","CAN","CANADA"
"3624903424","3624903679","US","USA","UNITED STATES"
"3624903680","3624904703","CA","CAN","CANADA"
"3624904704","3624905471","US","USA","UNITED STATES"
"3624905472","3624905727","CA","CAN","CANADA"
"3624905728","3624984575","US","USA","UNITED STATES"
"3624984864","3624984871","CA","CAN","CANADA"
"3624985088","3624985343","CA","CAN","CANADA"
"3624986880","3624987135","CA","CAN","CANADA"
"3624987904","3624987967","CA","CAN","CANADA"
"3624988160","3624988415","CA","CAN","CANADA"
"3624988992","3624989015","CA","CAN","CANADA"
"3624989136","3624989151","CA","CAN","CANADA"
"3624989344","3624989375","CA","CAN","CANADA"
"3624992768","3625017343","US","USA","UNITED STATES"
"3625018368","3625019135","US","USA","UNITED STATES"
"3625019136","3625019391","ES","ESP","SPAIN"
"3625019392","3625021439","US","USA","UNITED STATES"
"3625025536","3625058303","US","USA","UNITED STATES"
"3625058784","3625058815","CA","CAN","CANADA"
"3625070592","3625074687","CA","CAN","CANADA"
"3625077312","3625077375","CA","CAN","CANADA"
"3625088512","3625088767","CA","CAN","CANADA"
"3625091072","3625115647","US","USA","UNITED STATES"
"3625140224","3625144319","CA","CAN","CANADA"
"3625148416","3625156607","US","USA","UNITED STATES"
"3625164864","3625164871","US","USA","UNITED STATES"
"3625172992","3625222143","US","USA","UNITED STATES"
"3625226240","3625234431","US","USA","UNITED STATES"
"3625238528","3625254911","US","USA","UNITED STATES"
"3625263104","3625287679","US","USA","UNITED STATES"
"3625287680","3625295871","CA","CAN","CANADA"
"3625295872","3625308159","US","USA","UNITED STATES"
"3625312256","3625316351","US","USA","UNITED STATES"
"3625320448","3625346047","US","USA","UNITED STATES"
"3625346048","3625346303","AR","ARG","ARGENTINA"
"3625346304","3625385983","US","USA","UNITED STATES"
"3625390592","3625390847","US","USA","UNITED STATES"
"3625403904","3625404159","US","USA","UNITED STATES"
"3625420032","3625420543","US","USA","UNITED STATES"
"3625422592","3625423103","US","USA","UNITED STATES"
"3625426944","3625496575","US","USA","UNITED STATES"
"3625504768","3625508863","US","USA","UNITED STATES"
"3625508864","3625512959","CA","CAN","CANADA"
"3625517056","3625578495","US","USA","UNITED STATES"
"3625582592","3625607167","US","USA","UNITED STATES"
"3625615360","3625631743","US","USA","UNITED STATES"
"3625631744","3625639935","CA","CAN","CANADA"
"3625639936","3625648127","US","USA","UNITED STATES"
"3625672704","3625697279","US","USA","UNITED STATES"
"3625701376","3625705471","US","USA","UNITED STATES"
"3625713664","3625943039","US","USA","UNITED STATES"
"3625963520","3625975807","US","USA","UNITED STATES"
"3626060288","3626060543","US","USA","UNITED STATES"
"3626060776","3626060783","US","USA","UNITED STATES"
"3626066384","3626066431","US","USA","UNITED STATES"
"3626069616","3626069631","US","USA","UNITED STATES"
"3626100112","3626100119","US","USA","UNITED STATES"
"3626100128","3626100135","US","USA","UNITED STATES"
"3626108704","3626108719","US","USA","UNITED STATES"
"3626108728","3626108735","US","USA","UNITED STATES"
"3626114752","3626114767","US","USA","UNITED STATES"
"3626119552","3626119615","US","USA","UNITED STATES"
"3626119864","3626119871","US","USA","UNITED STATES"
"3626121008","3626121023","US","USA","UNITED STATES"
"3626126592","3626126719","US","USA","UNITED STATES"
"3626130240","3626130303","US","USA","UNITED STATES"
"3626139648","3626140159","US","USA","UNITED STATES"
"3626143600","3626143615","US","USA","UNITED STATES"
"3626154000","3626154015","US","USA","UNITED STATES"
"3626154048","3626154111","US","USA","UNITED STATES"
"3626154208","3626154239","US","USA","UNITED STATES"
"3626155904","3626155967","US","USA","UNITED STATES"
"3626156288","3626156303","US","USA","UNITED STATES"
"3626156320","3626156351","US","USA","UNITED STATES"
"3626157856","3626157887","US","USA","UNITED STATES"
"3626162832","3626162847","US","USA","UNITED STATES"
"3626181632","3626181647","US","USA","UNITED STATES"
"3626183296","3626183423","US","USA","UNITED STATES"
"3626192400","3626192415","US","USA","UNITED STATES"
"3626206528","3626206591","US","USA","UNITED STATES"
"3626206672","3626206687","US","USA","UNITED STATES"
"3626207168","3626207199","US","USA","UNITED STATES"
"3626207616","3626207631","US","USA","UNITED STATES"
"3626207648","3626207743","US","USA","UNITED STATES"
"3626211824","3626211839","US","USA","UNITED STATES"
"3626213504","3626213575","US","USA","UNITED STATES"
"3626216784","3626216799","US","USA","UNITED STATES"
"3626216808","3626216815","US","USA","UNITED STATES"
"3626217472","3626217727","US","USA","UNITED STATES"
"3626220992","3626221023","US","USA","UNITED STATES"
"3626225840","3626225855","US","USA","UNITED STATES"
"3626227952","3626227967","US","USA","UNITED STATES"
"3626237952","3626250239","US","USA","UNITED STATES"
"3626254336","3626270719","US","USA","UNITED STATES"
"3626270720","3626287103","CA","CAN","CANADA"
"3626287104","3626303487","US","USA","UNITED STATES"
"3626319872","3626328063","US","USA","UNITED STATES"
"3626336256","3626369023","US","USA","UNITED STATES"
"3626369024","3626377215","CA","CAN","CANADA"
"3626377216","3626381311","US","USA","UNITED STATES"
"3626385408","3626442751","US","USA","UNITED STATES"
"3626446848","3626450943","US","USA","UNITED STATES"
"3626455808","3626456063","US","USA","UNITED STATES"
"3626460672","3626460927","US","USA","UNITED STATES"
"3626462064","3626462071","US","USA","UNITED STATES"
"3626463232","3626508287","US","USA","UNITED STATES"
"3626508288","3626512383","CA","CAN","CANADA"
"3626512384","3626516479","US","USA","UNITED STATES"
"3626524672","3626528767","CA","CAN","CANADA"
"3626532864","3626614783","US","USA","UNITED STATES"
"3626618880","3626627071","US","USA","UNITED STATES"
"3626696704","3626762239","US","USA","UNITED STATES"
"3626827776","3626840063","US","USA","UNITED STATES"
"3626844160","3626852351","US","USA","UNITED STATES"
"3626860544","3626893311","US","USA","UNITED STATES"
"3626893312","3626901503","CA","CAN","CANADA"
"3626909696","3626926079","US","USA","UNITED STATES"
"3626926080","3626934271","CA","CAN","CANADA"
"3626934272","3626983423","US","USA","UNITED STATES"
"3626987520","3627007999","US","USA","UNITED STATES"
"3627016192","3627041279","US","USA","UNITED STATES"
"3627044864","3627048959","CA","CAN","CANADA"
"3627048960","3627053055","US","USA","UNITED STATES"
"3627061248","3627065343","US","USA","UNITED STATES"
"3627065344","3627069439","CA","CAN","CANADA"
"3627069440","3627073535","US","USA","UNITED STATES"
"3627089920","3627387903","US","USA","UNITED STATES"
"3627387904","3627388415","BR","BRA","BRAZIL"
"3627388416","3627400319","US","USA","UNITED STATES"
"3627400320","3627400351","BR","BRA","BRAZIL"
"3627400352","3627401151","US","USA","UNITED STATES"
"3627401152","3627401215","BR","BRA","BRAZIL"
"3627401216","3627507711","US","USA","UNITED STATES"
"3627507712","3627511807","CA","CAN","CANADA"
"3627511808","3627532287","US","USA","UNITED STATES"
"3627544576","3627634687","US","USA","UNITED STATES"
"3627638784","3627659263","US","USA","UNITED STATES"
"3627663360","3627665407","US","USA","UNITED STATES"
"3627665408","3627665439","CA","CAN","CANADA"
"3627665440","3627666719","US","USA","UNITED STATES"
"3627666720","3627666751","CA","CAN","CANADA"
"3627666752","3627679743","US","USA","UNITED STATES"
"3627679744","3627712511","CA","CAN","CANADA"
"3627712512","3627737087","US","USA","UNITED STATES"
"3627737616","3627737631","US","USA","UNITED STATES"
"3627737744","3627737759","US","USA","UNITED STATES"
"3627738304","3627738319","US","USA","UNITED STATES"
"3627738880","3627739135","US","USA","UNITED STATES"
"3627741440","3627742719","US","USA","UNITED STATES"
"3627742752","3627742783","US","USA","UNITED STATES"
"3627745024","3627745039","US","USA","UNITED STATES"
"3627778048","3627802623","US","USA","UNITED STATES"
"3627802624","3627810815","CA","CAN","CANADA"
"3627810816","3628122111","US","USA","UNITED STATES"
"3628123952","3628123967","US","USA","UNITED STATES"
"3628124032","3628124159","US","USA","UNITED STATES"
"3628125184","3628125311","US","USA","UNITED STATES"
"3628126096","3628126111","US","USA","UNITED STATES"
"3628126720","3628127231","US","USA","UNITED STATES"
"3628128800","3628128815","US","USA","UNITED STATES"
"3628130304","3628139311","US","USA","UNITED STATES"
"3628139312","3628139327","SG","SGP","SINGAPORE"
"3628139328","3628154463","US","USA","UNITED STATES"
"3628154464","3628154495","GB","GBR","UNITED KINGDOM"
"3628154496","3628171263","US","USA","UNITED STATES"
